0,146.281005859375,121.36000061035156
0,146.13726806640625,120.85001373291016
0,145.96649169921875,120.34944915771484
0,145.76895141601562,119.85832977294922
0,145.544921875,119.37667846679688
0,145.294677734375,118.90452575683594
0,145.0185089111328,118.44190216064453
0,144.71669006347656,117.98883056640625
0,144.38949584960938,117.54533386230469
0,144.03721618652344,117.1114501953125
0,143.6601104736328,116.68720245361328
0,143.25848388671875,116.2726058959961
0,142.8325958251953,115.8676986694336
0,142.3827362060547,115.4725112915039
0,141.9091796875,115.0870590209961
0,141.41220092773438,114.71138000488281
0,140.89208984375,114.34549713134766
0,140.34912109375,113.98943328857422
0,139.78358459472656,113.6432113647461
0,139.19573974609375,113.30687713623047
0,138.58587646484375,112.98043823242188
0,137.95428466796875,112.66393280029297
0,137.3012237548828,112.35737609863281
0,136.62696838378906,112.0608139038086
0,135.93182373046875,111.77425384521484
0,135.216064453125,111.49773406982422
0,134.47994995117188,111.23127746582031
0,133.72378540039062,110.97491455078125
0,132.9478302001953,110.7286605834961
0,132.15235900878906,110.49256134033203
0,131.33767700195312,110.26663208007812
0,130.50404357910156,110.05089569091797
0,129.6517333984375,109.84539031982422
0,128.7810516357422,109.65013885498047
0,127.89225769042969,109.46516418457031
0,126.98562622070312,109.29049682617188
0,126.06145477294922,109.12615966796875
0,125.12001037597656,108.97218322753906
0,124.16157531738281,108.82859802246094
0,123.18643188476562,108.69541931152344
0,122.19485473632812,108.57269287109375
0,121.18712615966797,108.4604263305664
0,120.16352081298828,108.35865783691406
0,119.12432861328125,108.26740264892578
0,118.06981658935547,108.18670654296875
0,117.0002670288086,108.1165771484375
0,115.91596984863281,108.05706024169922
0,114.81719207763672,108.00816345214844
0,113.70421600341797,107.96992492675781
0,112.57732391357422,107.94237518310547
0,111.4367904663086,107.92552947998047
0,110.28290557861328,107.91942596435547
0,109.11593627929688,107.92407989501953
0,107.93616485595703,107.93952941894531
0,106.7438735961914,107.9657974243164
0,105.53934478759766,108.0029067993164
0,104.3228530883789,108.05088806152344
0,103.09467315673828,108.1097640991211
0,101.85509490966797,108.17957305908203
0,100.6043930053711,108.26033020019531
